DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genome Coordinates (mouse: GRCm39 human: GRCh38)	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
46550258	"mouse, laboratory"	10090	Ripk2	192656	MGI:1891456			Chr4 6.7 cM	Chr4:16122733-16163647(-)	"XM_006537678,XM_006537677,NM_001329751,NM_138952"	"XP_006537741,XP_006537740,NP_001316680,NP_620402"	P58801
46550258	human	9606	RIPK2	8767		HGNC:10020	OMIM:603455	Chr8 q21.3	Chr8:89757806-89791064(+)	"NM_003821,NM_001375360"	"NP_001362289,NP_003812,XP_011515659,XP_054217414"	O43353
46550259	"mouse, laboratory"	10090	Kctd12	239217	MGI:2145823			Chr14 51.55 cM	Chr14:103214017-103220073(-)	NM_177715	NP_808383	Q6WVG3
46550259	human	9606	KCTD12	115207		HGNC:14678	OMIM:610521	Chr13 q22.3	Chr13:76880175-76886405(-)	NM_138444	NP_612453	Q96CX2
46550260	"mouse, laboratory"	10090	Cadps2	320405	MGI:2443963			Chr6 10.57 cM	Chr6:23262772-23839420(-)	"XM_006505115,NM_001252107,XM_006505114,XM_036166227,XM_036166226,NM_001252110,NM_001403608,NM_001252109,XM_006505111,NM_001403630,NM_153163,XM_006505110,XM_006505113,NM_001252106,NM_001252105,XM_006505109,XM_006505107,XM_006505108,XM_017321640,XM_017321641,XM_036166228,XM_030255457,NM_001252108"	"XP_017177130,XP_006505178,XP_036022120,XP_006505177,XP_006505176,XP_006505174,XP_006505173,XP_036022121,XP_006505172,XP_006505171,XP_030111317,XP_006505170,XP_036022119,XP_017177129,NP_001239034,NP_001239036,NP_001239035,NP_001390537,NP_694803,NP_001239037,NP_001239038,NP_001390559,NP_001239039"	Q8BYR5
46550260	human	9606	CADPS2	93664		HGNC:16018	OMIM:609978	Chr7 q31.32	Chr7:122318411-122886759(-)	"NM_001363395,NM_001363394,NM_001009571,NM_001167940,NM_017954,NM_001363400,NM_001363399,NM_001363398,NM_001363397,NM_001363396,NM_001363389,NM_001363390,NM_001363391,NM_001363392,NM_001363393"	"NP_001009571,NP_001161412,NP_001350318,NP_001350319,NP_001350320,NP_001350321,NP_001350322,NP_001350323,NP_001350324,NP_001350325,NP_001350326,NP_001350327,NP_001350328,NP_001350329,NP_060424,XP_005250753,XP_005250754,XP_005250756,XP_005250758,XP_005250759,XP_005250761,XP_005250763,XP_005250764,XP_016868283,XP_016868285,XP_047276987,XP_047276988,XP_047276989,XP_047276990,XP_054215308,XP_054215309,XP_054215310,XP_054215311,XP_054215312,XP_054215313,XP_054215314,XP_054215315,XP_054215316,XP_054215317,XP_054215318,XP_054215319,XP_054215320,XP_054215321"	Q86UW7
46550261	"mouse, laboratory"	10090	Nr1i2	18171	MGI:1337040			Chr16 26.64 cM	Chr16:38068711-38115211(-)	"NM_010936,XM_006521846,NM_001098404,XM_006521848,XM_011245840,XM_006521847,XM_011245839"	"XP_006521911,XP_006521910,XP_006521909,XP_011244141,XP_011244142,NP_001091874,NP_035066"	O54915
46550261	human	9606	NR1I2	8856		HGNC:7968	OMIM:603065	Chr3 q13.33	Chr3:119780484-119818487(+)	"NM_003889,NM_022002,NM_033013"	"NP_003880,NP_071285,NP_148934"	O75469
46550262	"mouse, laboratory"	10090	Fyn	14360	MGI:95602			Chr10 20.51 cM	Chr10:39245735-39441377(+)	"XM_036155613,NM_008054,NM_001122893,XM_036155609,XM_036155608,NM_001122892,XM_036155611,XM_036155604,XM_036155614,XM_036155603,XM_036155605,XM_036155612,XM_036155610,XM_006512540,XM_006512539,XM_011243117,NM_001428465,NM_001428463,XM_036155607,XM_030244881,XM_036155606,NM_001428464"	"XP_036011499,XP_036011501,XP_036011502,XP_036011500,XP_036011505,XP_036011506,XP_036011503,XP_036011504,XP_036011507,XP_030100741,XP_006512603,XP_006512602,XP_011241419,XP_036011496,XP_036011498,XP_036011497,NP_032080,NP_001116364,NP_001415393,NP_001116365,NP_001415392,NP_001415394"	P39688
46550262	human	9606	FYN	2534		HGNC:4037	OMIM:137025	Chr6 q21	Chr6:111660332-111873452(-)	"NM_002037,NM_153047,NM_153048,NM_001242779,NM_001370529"	"NP_001357458,NP_002028,NP_694592,NP_694593,XP_005266949,XP_016866139,XP_016866140,XP_016866141,XP_016866142,XP_047274517,XP_047274518,XP_047274519,XP_047274521,XP_047274522,XP_047274523,XP_047274524,XP_047274525,XP_047274526,XP_047274527,XP_047274528,XP_047274529,XP_054210977,XP_054210978,XP_054210979,XP_054210980,XP_054210981,XP_054210982,XP_054210983,XP_054210984,XP_054210985,XP_054210986,XP_054210987,XP_054210988,XP_054210989,XP_054210990,XP_054210991,XP_054210992"	P06241
46550263	"mouse, laboratory"	10090	Pde6g	18588	MGI:97526			Chr11 84.14 cM	Chr11:120338433-120344326(-)	"XM_006532455,NM_012065"	"XP_006532518,NP_036197"	P09174
46550263	human	9606	PDE6G	5148		HGNC:8789	OMIM:180073	Chr17 q25.3	Chr17:81650459-81663127(-)	"NM_001365724,NM_002602,NM_001365725"	"NP_001352653,NP_001352654,NP_002593,XP_016880225,XP_054172375"	P18545
46550264	"mouse, laboratory"	10090	Gabbr1	54393	MGI:1860139			Chr17 19.16 cM	Chr17:37356888-37385197(+)	"XM_030249909,XM_030249908,NM_001413997,NM_001413996,NM_019439"	"XP_030105768,XP_030105769,NP_062312,NP_001400926,NP_001400925"	Q9WV18
46550264	human	9606	GABBR1	2550		HGNC:4070	OMIM:603540	Chr6 p22.1	Chr6:29555629-29633976(-)	"NM_001470,NM_021905,NM_021904,NM_021903,NM_001319053"	"NP_001305982,NP_001461,NP_068703,NP_068704,XP_005249039,XP_006715110,XP_011512755,XP_011512757,XP_024302160,XP_047274547,XP_047274548,XP_047274549,XP_054184429,XP_054184430,XP_054184431,XP_054184432,XP_054184433,XP_054184434,XP_054184435,XP_054185726,XP_054185727,XP_054185728,XP_054185729,XP_054185730,XP_054185731,XP_054185732,XP_054185733,XP_054186218,XP_054186219,XP_054186220,XP_054186221,XP_054186222,XP_054186223,XP_054186224,XP_054186225,XP_054186509,XP_054186510,XP_054186511,XP_054186512,XP_054186513,XP_054186514,XP_054186515,XP_054186516,XP_054186517,XP_054186761,XP_054186762,XP_054186763,XP_054186764,XP_054186765,XP_054186766,XP_054186767,XP_054186768,XP_054186998,XP_054186999,XP_054187000,XP_054187001,XP_054187002,XP_054187003,XP_054187004,XP_054187005,XP_054211031,XP_054211032,XP_054211033,XP_054211034,XP_054211035,XP_054211036,XP_054211037,XP_054211038"	Q9UBS5
46550265	"mouse, laboratory"	10090	Ppp2r5e	26932	MGI:1349473			Chr12 32.75 cM	Chr12:75497655-75643019(-)	"XM_006515926,XM_006515925,NM_012024,XM_006515927"	"XP_006515990,XP_006515988,XP_006515989,NP_036154"	Q61151
46550265	human	9606	PPP2R5E	5529		HGNC:9313	OMIM:601647	Chr14 q23.2	Chr14:63371364-63543377(-)	"NM_001354926,NM_001282179,NM_001282180,NM_001282181,NM_006246,NM_001282182"	"NP_001269108,NP_001269109,NP_001269110,NP_001269111,NP_001341855,NP_006237,XP_024305415,XP_047287499,XP_047287500,XP_054232293,XP_054232294"	Q16537
46550266	"mouse, laboratory"	10090	Vax2	24113	MGI:1346018			Chr6 35.94 cM	Chr6:83688246-83715295(+)	NM_011912	NP_036042	Q9WTP9
46550266	human	9606	VAX2	25806		HGNC:12661	OMIM:604295	Chr2 p13.3	Chr2:70900576-70965373(+)	NM_012476	"NP_036608,XP_011531052,XP_011531053,XP_054197288,XP_054197289"	Q9UIW0
46550267	"mouse, laboratory"	10090	Vax1	22326	MGI:1277163			Chr19 54.61 cM	Chr19:59154619-59158488(-)	"NM_009501,XM_006526916"	"XP_006526979,NP_033527"	Q2NKI2
46550267	human	9606	VAX1	11023		HGNC:12660	OMIM:604294	Chr10 q25.3	Chr10:117128520-117138301(-)	"NM_199131,NM_001112704"	"NP_001106175,NP_954582"	Q5SQQ9
46550268	"mouse, laboratory"	10090	Itgb1	16412	MGI:96610			Chr8 76.09 cM	Chr8:129412135-129459681(+)	XM_134403	NP_034708	P09055
46550268	human	9606	ITGB1	3688		HGNC:6153	OMIM:135630	Chr10 p11.22	Chr10:32887273-33005792(-)	"NM_002211,NM_033668,NM_133376,NM_033669,NM_033666,NM_033667"	"NP_002202,NP_391988,NP_596867"	P05556
46550269	"mouse, laboratory"	10090	Pck1	18534	MGI:97501			Chr2 95.79 cM	Chr2:172994866-173001067(+)	NM_011044	NP_035174	Q9Z2V4
46550269	human	9606	PCK1	5105		HGNC:8724	OMIM:614168	Chr20 q13.31	Chr20:57561080-57568121(+)	NM_002591	"NP_002582,XP_024307656,XP_054179443"	P35558
46550270	"mouse, laboratory"	10090	Gtpbp1	14904	MGI:109443			Chr15 37.85 cM	Chr15:79575046-79605680(+)	"XM_036159161,XM_006520450,NM_013818"	"XP_006520513,XP_036015054,NP_038846"	O08582
46550270	human	9606	GTPBP1	9567		HGNC:4669	OMIM:602245	Chr22 q13.1	Chr22:38705742-38743115(+)	NM_004286	"NP_004277,XP_011528839,XP_016884589,XP_016884590,XP_047297570,XP_047297571,XP_047297572,XP_047297573,XP_054182127,XP_054182128,XP_054182129,XP_054182130,XP_054182131,XP_054182132,XP_054182133"	O00178
46550271	"mouse, laboratory"	10090	Tktl2	74419	MGI:1921669			Chr8 33.14 cM	Chr8:66964408-66970987(+)	"NM_001271574,XM_134200"	"NP_001258503,NP_083203"	Q9D4D4
46550271	human	9606	TKTL2	84076		HGNC:25313		Chr4 q32.2	Chr4:163471095-163473754(-)	NM_032136	NP_115512	Q9H0I9
46550272	"mouse, laboratory"	10090	Tkt	21881	MGI:105992			Chr14 18.79 cM	Chr14:30271088-30296681(+)	"XM_286584,NM_009388"	NP_033414	P40142
46550272	human	9606	TKT	7086		HGNC:11834	OMIM:606781	Chr3 p21.1	Chr3:53224712-53256052(-)	"NM_001135056,NM_001064,NM_001135055,NM_001258028"	"NP_001055,NP_001128527,NP_001244957,XP_011532356,XP_054203679"	P29401
46550273	"mouse, laboratory"	10090	Tktl1	83553	MGI:1933244			ChrX 37.83 cM	ChrX:73220865-73252104(+)	NM_031379	NP_113556	Q99MX0
46550273	human	9606	TKTL1	8277		HGNC:11835	OMIM:300044	ChrX q28	ChrX:154295795-154330350(+)	"NM_001145934,NM_012253,NM_001145933"	"NP_001139405,NP_001139406,NP_036385"	P51854
46550274	"mouse, laboratory"	10090	Hs6st2	50786	MGI:1354959			ChrX 28.04 cM	ChrX:50476089-50770733(-)	"NM_001290467,NM_001290468,NM_001426170,NM_015819,NM_001426179,NM_001077202,NM_001426177,XM_036162005,NM_001426172,NM_001426171"	"XP_036017898,NP_001413106,NP_001413108,NP_001413101,NP_001277397,NP_001413099,NP_001277396,NP_001413100,NP_056634,NP_001070670"	Q80UW0
46550274	human	9606	HS6ST2	90161		HGNC:19133	OMIM:300545	ChrX q26.2	ChrX:132626015-132961395(-)	"NM_001394073,NM_001077188,NM_147175,NM_147174,NM_001394074"	"NP_001070656,NP_001381002,NP_001381003,NP_671704,XP_011529708,XP_016885434,XP_016885435,XP_047298574,XP_047298575,XP_047298576,XP_054184046,XP_054184047,XP_054184048,XP_054184049,XP_054184050,XP_054184051"	Q96MM7
46550275	"mouse, laboratory"	10090	Add1	11518	MGI:87918			Chr5 17.9 cM	Chr5:34731008-34789652(+)	"NM_001420960,NM_001420956,NM_001420955,NM_001420958,NM_001420957,NM_001420952,NM_001420951,NM_001420954,NM_001420963,NM_001420953,NM_001420962,XM_030254071,XM_006503679,XM_006503676,XM_030254070,XM_006503677,XM_006503674,XM_006503680,XM_030254067,XM_006503669,NM_013457,NM_001331084,NM_001331085,NM_001331086,NM_001331087,NM_001331080,NM_001331081,NM_001024458,NM_001331082,NM_001420961,NM_001331083,NM_001102444"	"XP_006503732,XP_030109931,XP_006503743,XP_030109930,XP_006503742,XP_006503740,XP_006503739,XP_030109927,XP_006503737,NP_001407884,NP_001318011,NP_001407883,NP_001318012,NP_001407886,NP_001407885,NP_001318010,NP_038485,NP_001318015,NP_001407880,NP_001407892,NP_001318016,NP_001407891,NP_001407882,NP_001318013,NP_001407890,NP_001318014,NP_001407881,NP_001095914,NP_001318009,NP_001019629,NP_001407887,NP_001407889"	Q9QYC0
46550275	human	9606	ADD1	118		HGNC:243	OMIM:102680	Chr4 p16.3	Chr4:2843844-2930076(+)	"NM_001286645,NM_014189,NM_001354762,NM_014190,NM_001354761,NM_001354759,NM_001354758,NM_001354757,NM_176801,NM_001354756,NM_001354755,NM_001354754,NM_001119"	"NP_001110,NP_001273574,NP_001341683,NP_001341684,NP_001341685,NP_001341686,NP_001341687,NP_001341688,NP_001341690,NP_001341691,NP_054908,NP_054909,NP_789771,XP_005247991,XP_016863192,XP_016863193,XP_016863194,XP_016863195,XP_016863198,XP_024309655,XP_047305535,XP_047305536,XP_047305537,XP_047305538,XP_054204839,XP_054204840,XP_054204841,XP_054204842,XP_054204843,XP_054204844,XP_054204845,XP_054204846,XP_054204847,XP_054204848,XP_054204849"	P35611
46550276	"mouse, laboratory"	10090	Gad1	14415	MGI:95632			Chr2 41.63 cM	Chr2:70391644-70432358(+)	"NM_001420102,NM_001420103,NM_001420100,NM_001312900,NM_001420106,NM_001420105,NM_008077,NM_001420099,NM_001420101,NM_001420104"	"NP_001407029,NP_001407031,NP_001407030,NP_032103,NP_001407033,NP_001407032,NP_001407035,NP_001299829,NP_001407034,NP_001407028"	P48318
46550276	human	9606	GAD1	2571		HGNC:4092	OMIM:605363	Chr2 q31.1	Chr2:170813210-170861151(+)	"NM_000817,NM_013445"	"NP_000808,NP_038473,XP_011509224,XP_016859245,XP_016859247,XP_024308551,XP_047299830,XP_047299831,XP_054197263,XP_054197264,XP_054197265,XP_054197266,XP_054197267,XP_054197268"	Q99259
46550277	"mouse, laboratory"	10090	Csrp1	13007	MGI:88549			Chr1 59.23 cM	Chr1:135647799-135679970(+)	"NM_001420089,NM_001360782,NM_001420088,NM_001420087,NM_001420086,NM_007791"	"NP_001407015,NP_001407016,NP_001407017,NP_001347711,NP_001407018,NP_031817"	P97315
46550277	human	9606	CSRP1	1465		HGNC:2469	OMIM:123876	Chr1 q32.1	Chr1:201483530-201509456(-)	"NM_004078,NM_001144773,NM_001193572,NM_001193571,NM_001193570"	"NP_001180499,NP_001180500,NP_001180501,NP_004069"	P21291
46550278	"mouse, laboratory"	10090	Aktip	14339	MGI:3693832			Chr8 44.25 cM	Chr8:91834267-91862122(-)	"XM_011248304,NM_001302337,NM_001358938,NM_001302268,NM_001358937,NM_010241,NM_001302266,NM_001358936,NM_001302267,NM_001358935,NM_001358934,XM_036153758,XM_030243289,XM_017312571,XM_017312574,XM_011248307,XM_011248306,XM_030243292,XM_030243296,XM_030243291,XM_030243295,XM_030243294,XM_030243293,XM_030243297,XM_011248303,XM_006530673,XM_030243290"	"XP_006530736,XP_036009651,XP_011246606,XP_011246605,XP_011246608,XP_011246609,XP_030099156,XP_030099157,XP_017168063,XP_030099150,XP_030099149,XP_030099151,XP_017168060,XP_030099154,XP_030099155,XP_030099152,XP_030099153,NP_034371,NP_001345866,NP_001345867,NP_001289266,NP_001289197,NP_001289195,NP_001289196,NP_001345863,NP_001345864,NP_001345865"	Q64362
46550278	human	9606	AKTIP	64400		HGNC:16710	OMIM:608483	Chr16 q12.2	Chr16:53491040-53504412(-)	"NM_001308325,NM_001012398,NM_022476"	"NP_001012398,NP_001295254,NP_071921,XP_005256152,XP_005256153,XP_005256154,XP_005256155,XP_016879053,XP_016879054,XP_016879055,XP_047290441,XP_047290442,XP_054169655,XP_054169656,XP_054169657,XP_054169658,XP_054169659,XP_054169660,XP_054169661,XP_054169662,XP_054169663"	Q9H8T0
46550279	"mouse, laboratory"	10090	Mcm6	17219	MGI:1298227			Chr1 55.8 cM	Chr1:128259327-128287401(-)	"NM_001313695,NM_008567"	"NP_032593,NP_001300624"	P97311
46550279	human	9606	MCM6	4175		HGNC:6949	OMIM:601806	Chr2 q21.3	Chr2:135839626-135876443(-)	NM_005915	NP_005906	Q14566
46550280	"mouse, laboratory"	10090	Rdh10	98711	MGI:1924238			Chr1 4.94 cM	Chr1:16176106-16202774(+)	NM_133832	NP_598593	Q8VCH7
46550280	human	9606	RDH10	157506		HGNC:19975	OMIM:607599	Chr8 q21.11	Chr8:73294602-73325281(+)	NM_172037	NP_742034	Q8IZV5
46550281	"mouse, laboratory"	10090	Slc12a7	20499	MGI:1342283			Chr13 40.15 cM	Chr13:73881213-73964873(+)	"NM_001360694,XM_006517175,XM_006517173,XM_006517174,XM_006517171,XM_006517170,NM_011390"	"XP_006517237,XP_006517238,XP_006517236,XP_006517233,XP_006517234,NP_001347623,NP_035520"	Q9WVL3
46550281	human	9606	SLC12A7	10723		HGNC:10915	OMIM:604879	Chr5 p15.33	Chr5:1050384-1155899(-)	NM_006598	"NP_006589,XP_005248288,XP_011512241,XP_011512242,XP_011512243,XP_016864447,XP_047272596,XP_054184632,XP_054184633,XP_054184634,XP_054184635,XP_054184636,XP_054184637,XP_054184638,XP_054184639,XP_054207426,XP_054207427,XP_054207428,XP_054207429,XP_054207430,XP_054207431,XP_054207432"	Q9Y666
46550282	"mouse, laboratory"	10090	Cdh17	12557	MGI:1095414			Chr4 5.35 cM	Chr4:11758157-11817905(+)	"XM_006537584,NM_019753,XM_006537583"	"XP_006537646,XP_006537647,NP_062727"	Q9R100
46550282	human	9606	CDH17	1015		HGNC:1756	OMIM:603017	Chr8 q22.1	Chr8:94127162-94217303(-)	"NM_001413952,NM_001413953,NM_001413957,NM_001413954,NM_001413955,NM_001413956,NM_001413961,NM_001413960,NM_001413959,NM_001413951,NM_001144663,NM_001413958,NM_004063"	"NP_001138135,NP_001400880,NP_001400881,NP_001400882,NP_001400883,NP_001400884,NP_001400885,NP_001400886,NP_001400887,NP_001400888,NP_001400889,NP_001400890,NP_004054"	Q12864
46550283	"mouse, laboratory"	10090	Ica1l	70375	MGI:1917625			Chr1 30.45 cM	Chr1:60024955-60082646(-)	"XM_006496272,XM_017312238,XM_017312256,XM_030242898,XM_006496270,XM_017312257,XM_030242896,XM_011238597,XM_030242897,XM_030242894,XM_030242900,XM_017312240,XM_030242895,XM_030242893,XM_036153596,XM_036153605,XM_036153597,XM_036153607,NM_001357296,NM_027407,NM_001316695,NM_001316694"	"XP_036009500,XP_036009498,XP_011236899,XP_036009489,XP_030098754,XP_030098753,XP_030098756,XP_030098760,XP_030098755,XP_030098757,XP_030098758,XP_017167727,XP_017167729,XP_036009490,XP_006496333,XP_017167745,XP_006496335,XP_017167746,NP_001303624,NP_001303623,NP_001344225,NP_081683"	Q3TY65
46550283	human	9606	ICA1L	130026		HGNC:14442		Chr2 q33.2	Chr2:202773150-202871766(-)	"NM_138468,NM_178231,NM_001288622,NM_001288623,NM_001288624"	"NP_001275551,NP_001275552,NP_001275553,NP_612477"	Q8NDH6
46550284	"mouse, laboratory"	10090	Gjd2	14617	MGI:1334209			Chr2 57.54 cM	Chr2:113840082-113844100(-)	"NM_001418348,NM_001418349,NM_010290"	"NP_001405277,NP_001405278,NP_034420"	O54851
46550284	human	9606	GJD2	57369		HGNC:19154	OMIM:607058	Chr15 q14	Chr15:34751032-34754998(-)	NM_020660	"NP_065711,XP_016877927,XP_054234489"	Q9UKL4
46550285	"mouse, laboratory"	10090	Sbf2	319934	MGI:1921831			Chr7 57.7 cM	Chr7:109907220-110214129(-)	"XM_006507927,XM_006507925,XM_006507924,XM_030242672,XM_030242673,XM_011241830,NM_001404389,NM_001404388,NM_001404387,NM_177324"	"XP_006507990,XP_011240132,XP_006507988,XP_030098533,XP_030098532,XP_006507987,NP_796298,NP_001391316,NP_001391318,NP_001391317"	E9PXF8
46550285	human	9606	SBF2	81846		HGNC:2135	OMIM:607697	Chr11 p15.4	Chr11:9776776-10304877(-)	"NM_001425069,NM_001424318,NM_001425070,NM_001386342,NM_030962,NM_001386339"	"NP_001373268,NP_001373271,NP_001411247,NP_001411998,NP_001411999,NP_112224,XP_011518697,XP_011518698,XP_016873866,XP_047283613,XP_047283614,XP_054226057,XP_054226058,XP_054226059,XP_054226060,XP_054226061,XP_054226062,XP_054226063,XP_054226064,XP_054226065,XP_054226066,XP_054226067"	Q86WG5
46550286	"mouse, laboratory"	10090	Gstm4	14865	MGI:95862			Chr3 46.83 cM	Chr3:107947724-107952210(-)	"NM_001428457,XM_017319462,NM_026764,NM_001428458,NM_001160411,XM_006501018,XM_006501020,XM_006501021,NM_001428456"	"XP_006501081,XP_017174951,XP_006501084,XP_006501083,NP_081040,NP_001415387,NP_001153883,NP_001415386,NP_001415385"	Q8R5I6
46550286	human	9606	GSTM4	2948		HGNC:4636	OMIM:138333	Chr1 p13.3	Chr1:109656099-109667727(+)	"NM_000850,NM_147148,NM_147149"	"NP_000841,NP_671489,XP_016856574,XP_047274608,XP_047274610,XP_054192141,XP_054192142"	Q03013
46550287	"mouse, laboratory"	10090	Gstm5	14866	MGI:1309466			Chr3 46.83 cM	Chr3:107803240-107806002(+)	NM_010360	NP_034490	P48774
46550287	human	9606	GSTM3	2947		HGNC:4635	OMIM:138390	Chr1 p13.3	Chr1:109733932-109741038(-)	NM_000849	NP_000840	P21266
46550288	"mouse, laboratory"	10090	Gstm3	14864	MGI:106026			Chr3 46.83 cM	Chr3:107871019-107876484(-)	NM_010359	NP_034489	P19639
46550288	human	9606	GSTM1	2944		HGNC:4632	OMIM:138350	Chr1 p13.3	Chr1:109687814-109709039(+)	"NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561"	"NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839"	"P09488,P09488,P09488,P09488"
46550289	"mouse, laboratory"	10090	Gstm1	14862	MGI:95860			Chr3 46.83 cM	Chr3:107919571-107925289(-)	"NM_010358,NM_001374678"	"NP_034488,NP_001361607"	P10649
46550289	human	9606	GSTM1	2944		HGNC:4632	OMIM:138350	Chr1 p13.3	Chr1:109687814-109709039(+)	"NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561"	"NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839"	"P09488,P09488,P09488,P09488"
46550289	human	9606	GSTM5	2949		HGNC:4637	OMIM:138385	Chr1 p13.3	Chr1:109711751-109775428(+)	"NM_000851,NM_000851"	"NP_000842,XP_005270841,XP_005270842,XP_054192143,XP_054192144,XP_054192145,XP_054192146,NP_000842,XP_005270841,XP_005270842,XP_054192143,XP_054192144,XP_054192145,XP_054192146"	"P46439,P46439"
46550290	"mouse, laboratory"	10090	Gstm7	68312	MGI:1915562			Chr3 46.83 cM	Chr3:107833650-107839133(-)	"NM_001429089,NM_001429090,XM_006501973,NM_001356351,NM_026672,XM_006501971"	"XP_006502036,XP_006502034,NP_080948,NP_001343280,NP_001416018,NP_001416019"	Q80W21
46550290	human	9606	GSTM2	2946		HGNC:4634	OMIM:138380	Chr1 p13.3	Chr1:109668022-109709551(+)	"NM_001142368,NM_000848"	"NP_000839,NP_001135840,XP_047299631"	P28161
46550291	"mouse, laboratory"	10090	Gstm6	14867	MGI:1309467			Chr3 46.83 cM	Chr3:107846163-107851065(-)	"XM_036162903,NM_001379510,NM_001379506,XM_006501025,XM_006501023,NM_001379505,NM_001379504,NM_001379509,NM_001379508,XM_030252433,NM_008184,NM_001379507"	"XP_006501088,XP_030108293,XP_036018796,XP_006501086,NP_001366433,NP_001366434,NP_032210,NP_001366435,NP_001366436,NP_001366437,NP_001366438,NP_001366439"	O35660
46550291	human	9606	GSTM1	2944		HGNC:4632	OMIM:138350	Chr1 p13.3	Chr1:109687814-109709039(+)	"NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561"	"NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839"	"P09488,P09488,P09488,P09488"
46550292	"mouse, laboratory"	10090	Gstm2	14863	MGI:95861			Chr3 46.83 cM	Chr3:107889018-107893736(-)	NM_008183	NP_032209	P15626
46550292	human	9606	GSTM1	2944		HGNC:4632	OMIM:138350	Chr1 p13.3	Chr1:109687814-109709039(+)	"NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561,NM_146421,NM_000561"	"NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839,NP_000552,NP_666533,XP_005270839"	"P09488,P09488,P09488,P09488"
46550292	human	9606	GSTM5	2949		HGNC:4637	OMIM:138385	Chr1 p13.3	Chr1:109711751-109775428(+)	"NM_000851,NM_000851"	"NP_000842,XP_005270841,XP_005270842,XP_054192143,XP_054192144,XP_054192145,XP_054192146,NP_000842,XP_005270841,XP_005270842,XP_054192143,XP_054192144,XP_054192145,XP_054192146"	"P46439,P46439"
